chapter_id,title_en,title_jp,title_romaji,arc,volume,viz_release_date,wsj_release_date_jp,wsj_issue,pages,summary_short_paraphrase,beats_predicate,characters_core,locations_core,threads_opened,threads_closed,source_url,source_attribution_title,source_attribution_author,source_license
780,The Heart Curse,ハートの呪縛,,,78,,"March 23, 2015",2015 Issue 17,15,"Previously, Doflamingo and Trebol overwhelmed Law. Doflamingo told Law that he would grant him one wish if Law performed the Perennial Youth Operation on him. However, Law mocked Doflamingo, and was shot repeatedly.",[],"['Doflamingo', 'Trebol', 'Law', 'Riku', 'Viola', 'Luffy', 'Birdcage']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_780,Chapter 780 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
781,Desire,本懐,,,78,,"March 30, 2015",2015 Issue 18,19,"The Birdcage continues to shrink, as its victims try to run. In the palace, Doflamingo taunts Luffy s attack tears apart Doflamingo's internal organs. Law reveals that he had kept a huge Room around the palace; he escaped being shot repeatedly by Doflamingo by swapping his body with another one nearby.",[],"['Birdcage', 'Doflamingo', 'Luffy', 'Law', 'Trebol', 'Room', 'Corazon']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_781,Chapter 781 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
782,Champion of Evil,悪のカリスマ,,,78,,"April 6, 2015",2015 Issue 19,19,"Luffy and Doflamingo battle using Armament and Supreme King Haki, with both combatants managing to injure the other. However, Trebol ties Luffy and Law down with his mucus powers so that Doflamingo can finish Law off. Trebol remembers how he, Vergo, Diamante, and Pica encouraged a young Doflamingo to become the Pirate King and eliminated everything that opposed him.",[],"['Luffy', 'Doflamingo', 'Armament', 'Supreme King Haki', 'Trebol', 'Law', 'his mucus powers', 'Vergo', 'Diamante', 'Pica', 'Room', 'SMILE Factory']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_782,Chapter 782 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
783,In My Way,邪魔だ,,,78,,"April 13, 2015",2015 Issue 20,19,"Luffy and Doflamingo managed to avoid Trebol s way. Luffy then throws Law at Robin, Kyros, Rebecca, Leo, Mansherry and Kabu, who prepare to leave the Flower Field with the assistance of Cavendish and Bartolomeo. However, Law decides to remain behind, and Cavendish stays with him.",[],"['Luffy', 'Doflamingo', 'Trebol', 'Law', 'Robin', 'Kyros', 'Rebecca', 'Leo', 'Mansherry', 'Kabu', 'Flower Field', 'Cavendish']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_783,Chapter 783 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
784,Gear Four,ギア 4,,,78,,"April 27, 2015",2015 Issue 22-23,19,"The gladiators begin moving toward the Kingemon that he is going to try to stop the Torikago. Meanwhile, Luffy activates Gear 4 and continues to battle Doflamingo. The Warlord, initially unimpressed, is quickly overwhelmed by Luffy, sending him flying.",[],"['Zoro', 'Kanjuro', ""Kin'emon"", 'Luffy', 'Gear 4', 'Doflamingo']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_784,Chapter 784 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
785,On Broken Legs,足が折れても,,,78,,"May 11, 2015",2015 Issue 24,19,"Luffy s assault, creates a large amount of strings from the environment claiming that his  allows his Devil Fruit powers to evolve past their limitations. Everywhere, the people of Dressrosa are lost in despair until they hear an announcement from King Riku begging them to live on until the nightmare is over, renewing their hope. Luffy, running out of time to be in Gear 4, pushes his way out of Doflamingo's massive string attack and delivers one final attack on the Warlord, sending him crashing into the mountainside.",[],"['Luffy', 'Doflamingo', 'Dressrosa', 'Franky', 'Zoro', 'awakening', 'Devil Fruit', 'King', 'Riku', 'Gear 4', 'Warlord']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_785,Chapter 785 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
786,Gyats,ギャッツ,,,79,,"May 18, 2015",2015 Issue 25,17,"The people of Dressrosa cheer as Doflamingo remains down after Luffy 's attack, but the Birdcage is still up, so Luffy prepares to deal a finishing blow. However, his Gear 4 runs out and he deflates, unable to move or use his Haki. Doflamingo then gets back up, still not defeated, and prepares to finish Luffy off.",[],"['Dressrosa', 'Doflamingo', 'Luffy', 'Birdcage', 'Gear 4', 'Gatz', 'Corrida Colosseum', 'Haki', 'Jesus Burgess', 'Sabo']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_786,Chapter 786 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
787,Four Minutes Before,4分前,,,79,,"May 25, 2015",2015 Issue 26,17,"Jesus Burgess was kicked back from Luffy by Sabo who declares that Luffy is under his protection. After realizing that Sabo and Lucy are the same, Burgess turns his attention on Sabo as Luffy is carried away to safety by Gatz. The gladiators who were facing Doflamingo were no match for the nearly exhausted Shichibukai who calls out for Luffy's head.",[],"['Jesus Burgess', 'Luffy', 'Sabo', 'Gatz', 'Doflamingo', 'Shichibukai', 'Zoro', 'Franky', 'Mansherry', 'Birdcage']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_787,Chapter 787 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
788,My Battle,私の戦い,,,79,,"June 1, 2015",2015 Issue 27,17,"With three minutes left, the gladiators renew their assault against Doflamingo but are again outclassed by the Shichibukai. Gatz, worried that Luffy wons barrier. Leo explains that Mansherry used her healing powers to quickly heal the gladiators, but it would only be temporary.",[],"['Doflamingo', 'Shichibukai', 'Gatz', 'Luffy', 'Law', 'Dressrosa', 'Bartolomeo', 'barrier', 'Leo', 'Mansherry', 'healing powers', 'Rebecca']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_788,Chapter 788 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
789,Lucy!!,LUCY !!,,,79,,"June 8, 2015",2015 Issue 28,19,"At the walls of the Birdcage, Riku and Tank begin assisting the citizens in slowing it down. Elsewhere, Doflamingo immobilizes Viola and takes control of Rebecca, forcing her to attack her aunt. In the middle of it all, Gatz gives an announcement to the entire island, revealing how  was actually Luffy, giving hope that Doflamingo would finally be defeated with one hit once Luffy shortly regains his Haki.",[],"['Birdcage', 'Riku', 'Tank', 'Doflamingo', 'Viola', 'Rebecca', 'Gatz', 'Luffy', 'Haki', 'Law']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_789,Chapter 789 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
790,Heaven and Earth,天と地,,,79,,"June 22, 2015",2015 Issue 30,19,Luffy returns to the fight but Doflamingo still manages to pierce Luffys strings and sends the Shichibukai violently crashing into the ground.,[],"['Luffy', 'Doflamingo', 'awakened strings', 'Gear 4', 'Shichibukai']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_790,Chapter 790 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
791,Rubble,ガレキ,,,79,,"June 29, 2015",2015 Issue 31,17,"Collapsing from his final effort, Luffy is saved by Law using Shambles to switch him with a piece of rubble. As the Birdcage disappears, Gatz announces Luffys takeover ten years ago weep with happiness, finally freed from the Shichibukai 's cruel rule.",[],"['Luffy', 'Law', 'Shambles', 'Birdcage', 'Gatz', 'Dressrosa', 'Doflamingo', 'Shichibukai']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_791,Chapter 791 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
792,On Hands and Knees,土下座,,,79,,"July 6, 2015",2015 Issue 32,15,"Sabo defeats Jesus Burgess and loses interest in him, but blows Burgess away after the Blackbeard Pirate mocks Ace. Doflamingo and the Donquixote Pirates are arrested by the Marines as Maynard broadcasts the story of what happened on Dressrosa to the neighboring islands. The citizens surround Riku Doldo III, recognizing him as their king once again.",[],"['Sabo', 'Jesus Burgess', 'Ace', 'Doflamingo', 'Donquixote Pirates', 'Marines', 'Maynard', 'Dressrosa', 'Riku Doldo III', 'Issho']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_792,Chapter 792 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
793,Tiger and Dog,虎と犬,,,79,,"July 13, 2015",2015 Issue 33,15,"The repercussions of Doflamingo s public apology to King Riku for the Marines ' negligence. Around the world, the Worst Generation receive the news of what happened in Dressrosa, and Kaidou is informed that Doflamingo has been defeated. On Dressrosa, Fujitora argues with Sakazuki about his actions, before being ordered to arrest Luffy and Law.",[],"['Doflamingo', 'Five Elders', 'Sakazuki', 'Straw Hat Luffy', 'Fujitora', 'King Riku', 'Marines', 'Worst Generation', 'Dressrosa', 'Kaidou', 'Law']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_793,Chapter 793 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
794,Sabo's Adventure,サボの冒険,,,79,,"July 18, 2015",2015 Issue 34,15,"The Straw Hat Pirates recover at Kyros' house. Sabo recounts his past and his encounter with Luffy at the Corrida Colosseum, before leaving Dressrosa.",[],"['Sabo', 'Luffy', 'Corrida Colosseum']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_794,Chapter 794 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
795,Suicide,自殺,,,79,,"August 3, 2015",2015 Issue 36,17,"Issho gambles on whether or not to go after Luffy and Law, and the roll points him against it, frustrating Maynard. The citizens and gladiators recover in the Royal Palace as Riku Doldo III approaches Rebecca about becoming royalty again. The Sunny crew managed to elude the Big Mom Pirates and arrive on an island the next day, where they are looking for someone.",[],"['Issho', 'Luffy', 'Law', 'Maynard', 'Riku Doldo III', 'Rebecca', 'an island', 'Kaidou', 'Urouge', 'Doflamingo']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_795,Chapter 795 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
796,Soldier's Conviction,兵隊さんの決意,,,80,,"August 10, 2015",2015 Issue 37-38,19,"Three days later, Admiral Issho gets a surprise visit from Sengoku and Tsuru who came to see why he hasns return to the throne but the king had doubts if he could return happiness to the country. Rumors are circulating about Rebecca  allies have already prepared an escape route. Luffy wants to stay behind, stating he has unfinished business on the island.",[],"['Issho', 'Sengoku', 'Tsuru', 'Straw Hats', 'Mansherry', 'Gatz', 'King Riku', 'Rebecca', 'Kyros', 'Luffy', 'Bartolomeo', 'Marines']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_796,Chapter 796 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
797,Rebecca,レベッカ,,,80,,"August 24, 2015",2015 Issue 39,17,"The Straw Hat Pirates, Bartolomeo, and Bellamy run away towards the eastern port while Luffy goes to the palace to ask Rebecca if she's okay with what her father did. Rebecca forfeits her title as princess and asks Viola to be the next queen as she leaves with Luffy. The townsfolk believe Luffy is kidnapping Rebecca and the Marines led by Maynard are stopped by an unknown force, similar to Supreme King Haki.",[],"['Straw Hat Pirates', 'Bartolomeo', 'Bellamy', 'Luffy', 'Rebecca', 'Maynard', 'Fujitora']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_797,Chapter 797 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
798,Heart,ハート,,,80,,"August 31, 2015",2015 Issue 40,17,"The Tontatta warriors help sabotage the Marines as Mansherry uses their energy donations to sap them of strength. Law approaches Sengoku and reveals he was the boy that Rosinante helped cure, telling Sengoku he is a D. Meanwhile, Fujitora decides to eliminate all of the pirates by raising the rubble from the entire island, but Luffy comes running toward him.",[],"['Tontatta', 'Marines', 'Mansherry', 'Law', 'Sengoku', 'Rosinante', 'D.', 'Fujitora', 'Luffy', 'Gear 3']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_798,Chapter 798 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
799,Father and Sons,親と子,,,80,,"September 7, 2015",2015 Issue 41,17,"Luffy continues attacking Fujitora, but declares his attacks beforehand to show him how he will defeat him. Fujitora blows Luffy into the sky, but Hajrudin catches him, and the pirates run away. Fujitora plans to crush their ship with all the rubble he lifted, but is interrupted by the citizens of Dressrosa, who wish to help their savior escape, revealing that they knew about Rebecca and Kyros all along.",[],"['Luffy', 'Fujitora', 'Hajrudin', 'Dressrosa', 'Rebecca', 'Kyros', 'Yonta Maria', 'Cavendish', 'Bartolomeo', 'Sai', 'Ideo', 'Orlumbus']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_799,Chapter 799 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
800,Sons' Cups,子分盃,,,80,,"September 19, 2015",2015 Issue 43,17,"Luffy refuses to become the boss of his newest allies and says that they can come to his aid whenever he needed them and hes  to Luffy for stopping Doflamingo 's crimes, which Fujitora then verbalizes, unaware that Sengoku is listening. Rebecca and Kyros watch as their new friends leave Dressrosa for their next destination.",[],"['Luffy', 'Straw Hat Grand Fleet', 'Fujitora', 'Doflamingo', 'Sengoku', 'Rebecca', 'Kyros', 'Dressrosa']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_800,Chapter 800 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
801,Opening Speech,開幕宣言,,,80,,"September 28, 2015",2015 Issue 44,17,"Rob Lucci, who has joined CP0, is sitting in an alley in Dressrosa next to Spandam. He is talking with someone over a Den Den Mushi about how someone (presumably the Revolutionaries ) stole all the weapons from the underground port. Despite the devastation that occurred in Dressrosa, the country is in harmony and its citizens are working hard to rebuild it.",[],"['Rob Lucci', 'CP0', 'Dressrosa', 'Spandam', 'someone', 'Den Den Mushi', 'the Revolutionaries', 'dwarves', 'Riku', 'Levely', 'Doflamingo', 'Tsuru']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_801,Chapter 801 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
802,Zou,ゾウ,,,80,,"October 5, 2015",2015 Issue 45,17,"The Straw Hats and Trafalgar D. Water Law are making their way toward Zou by crossing the treacherous seas of the New World with the Barto Club, however, they encounter various misfortunes along the way, as the Barto Club does not have a navigator, forcing them to rely on Laws defeat, Weevil and Buckin decide to find Monkey D. Luffy and interrogate him about Marco 's location.",[],"['Trafalgar D. Water Law', 'Zou', 'New World', 'Barto Club', 'Vivre Card', 'Admiral', 'Kizaru', 'Whitebeard', 'Edward Weevil', 'Buckin', 'Donquixote Doflamingo', 'Monkey D. Luffy']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_802,Chapter 802 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
803,Elephant Climbing,登象,,,80,,"October 10, 2015",2015 Issue 46,13,"The Going Luffy-senpai docks alongside the Thousand Sunny, and Kanjuro draws a dragon to take them up the elephant s main base, Dragon looks over the news, while Koala reports that the weapons they stole from Dressrosa contained a rare steel, Liquor Iron Ore. Dragon then orders her to get Sabo, as he wanted to gather all the leaders of the Revolutionary Army. Meanwhile, Jesus Burgess calls Laffitte and Shiryu to report that he has found the Revolutionary Armys business.",[],"['Going Luffy-senpai', 'Thousand Sunny', 'Kanjuro', 'draws', 'dragon', 'elephant', 'Dragon', 'Koala', 'Dressrosa', 'Liquor Iron Ore', 'Sabo', 'Revolutionary Army']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_803,Chapter 803 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
